date time   IFACE rxpck/s txpck/s rxkB/s txkB/s rxcmp/s txcmp/s rxmcst/s %ifutil
2019-07-14 21:41:53   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:53   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:54   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:54   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:55   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:55   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:56   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:56   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:57   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:57   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:58   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:58   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:59   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:59   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:00   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:00   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:01   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:01   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:02   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:02   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:03   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:03   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:04   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:04   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:05   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:05   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:07   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:07   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:08   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:08   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:09   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:09   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:10   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:10   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:11   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:11   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:12   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:12   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:13   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:13   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:14   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:14   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:15   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:15   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:16   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:16   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:17   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:17   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:18   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:18   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:19   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:19   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:20   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:20   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:21   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:21   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:22   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:22   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:23   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:23   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:24   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:24   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:25   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:25   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:26   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:26   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:27   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:27   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:28   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:28   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:29   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:29   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:30   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:30   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:31   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:31   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:32   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:32   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:33   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:33   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:34   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:34   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:35   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:35   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:36   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:36   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:37   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:37   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:38   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:38   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:39   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:42:39   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
